domain,is_file_found,is_file_valid,http_status,acknowledgments,canonical,contact,encryption,expires,hiring,policy,preferred_languages,errors
concentra.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://concentra.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
hrgroup.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://hrgroup.co.uk/.well-known/security.txt"": x509: certificate is valid for *.port-log.net, port-log.net, not hrgroup.co.uk"
buckinghamcf.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://buckinghamcf.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
deloitte.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://deloitte.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
catalyst.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://catalyst.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
dexteritaspartners.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://dexteritaspartners.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
argyllscott.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://argyllscott.co.uk/.well-known/security.txt"": x509: certificate is valid for test-namemedia.approvemove.com, www.test-namemedia.approvemove.com, not argyllscott.co.uk"
shirebrookfs.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://shirebrookfs.co.uk/.well-known/security.txt"": x509: certificate is valid for *.securedweb.co.uk, securedweb.co.uk, not shirebrookfs.co.uk"
arkios.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://arkios.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
bdo.uk.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://bdo.uk.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
fleetpersonnel.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://fleetpersonnel.co.uk/.well-known/security.txt"": dial tcp: lookup fleetpersonnel.co.uk on 1.1.1.1:53: no such host"
bnpparibas.co.uk,false,false,404,,,,,,,,,https://www.bnpparibas.co.uk/en/security.txt file may not exist - HTTP error code: 404
ey.com,false,false,404,,,,,,,,,https://www.ey.com/security.txt file may not exist - HTTP error code: 404
martin-brokers.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://martin-brokers.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
sanlamsecuritiesuk.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://sanlamsecuritiesuk.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
sucdenfinancial.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://sucdenfinancial.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
alexandermannsolutions.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://alexandermannsolutions.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
bankleumi.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://bankleumi.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
efgl.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://efgl.com/.well-known/security.txt"": dial tcp: lookup efgl.com on 1.1.1.1:53: no such host"
londonhouseinternational.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://londonhouseinternational.com/.well-known/security.txt"": dial tcp: lookup londonhouseinternational.com on 1.1.1.1:53: no such host"
intrust.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://intrust.co.uk/.well-known/security.txt"": EOF"
suffolklife.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://suffolklife.co.uk/.well-known/security.txt"": x509: certificate has expired or is not yet valid: current time 2022-08-08T13:03:50+01:00 is after 2020-07-17T12:00:00Z"
naturalpower.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://naturalpower.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
finncap.com,false,false,404,,,,,,,,,https://www.finncap.com/security.txt file may not exist - HTTP error code: 404
mha-consulting.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://mha-consulting.com/.well-known/security.txt"": EOF"
dundas-wilson.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://dundas-wilson.com/.well-known/security.txt"": x509: certificate has expired or is not yet valid: current time 2022-08-08T13:03:50+01:00 is after 2020-11-03T07:47:58Z"
forensicts.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://forensicts.co.uk/.well-known/security.txt"": x509: certificate is valid for keithborer.co.uk, www.keithborer.co.uk, not forensicts.co.uk"
tpillp.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://tpillp.com/.well-known/security.txt"": dial tcp: lookup tpillp.com on 1.1.1.1:53: no such host"
evolutionchina.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://evolutionchina.com/.well-known/security.txt"": dial tcp 81.128.156.147:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
savignypartners.com,false,false,404,,,,,,,,,https://savignypartners.com/security.txt file may not exist - HTTP error code: 404
first-columbus.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://first-columbus.com/.well-known/security.txt"": dial tcp 216.24.250.183:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
nwbrown.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://nwbrown.co.uk/.well-known/security.txt"": x509: certificate signed by unknown authority"
methods.co.uk,false,false,404,,,,,,,,,https://methods.co.uk/security.txt file may not exist - HTTP error code: 404
bird-luckin.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://bird-luckin.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
hampletonpartners.com,false,false,404,,,,,,,,,https://www.hampletonpartners.com/security.txt file may not exist - HTTP error code: 404
londoncommoditybrokers.com,false,false,404,,,,,,,,,https://www.londoncommoditybrokers.com/security.txt file may not exist - HTTP error code: 404
bristows.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://bristows.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
beaumontcornish.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://beaumontcornish.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
bridgehouselaw.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://bridgehouselaw.com/.well-known/security.txt"": dial tcp: lookup bridgehouselaw.com on 1.1.1.1:53: no such host"
dwt.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://dwt.co.uk/.well-known/security.txt"": x509: certificate is valid for *.secure-secure.co.uk, secure-secure.co.uk, not dwt.co.uk"
webbcapital.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://webbcapital.com/.well-known/security.txt"": EOF"
cdg.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://cdg.co.uk/.well-known/security.txt"": x509: certificate is valid for domainforwards.porteighty.hosting, peabodygroup.org.uk, www.peabodygroup.org.uk, not cdg.co.uk"
berrysmith.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://berrysmith.com/.well-known/security.txt"": x509: certificate signed by unknown authority"
fusioncorporatefinance.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.fusioncorporatefinance.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
igs-capital.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://igs-capital.com/.well-known/security.txt"": EOF"
coles-miller.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://coles-miller.co.uk/.well-known/security.txt"": x509: certificate is valid for intranet.coles-miller.co.uk, www.coles-miller.co.uk, not coles-miller.co.uk"
goldberglinde.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://goldberglinde.com/.well-known/security.txt"": dial tcp: lookup goldberglinde.com on 1.1.1.1:53: no such host"
jamesgrant.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://jamesgrant.com/.well-known/security.txt"": EOF"
wedlakebell.com,false,false,404,,,,,,,,,https://wedlakebell.com/security.txt file may not exist - HTTP error code: 404
milkstone.co.uk,false,false,404,,,,,,,,,https://milkstone.co.uk/security.txt file may not exist - HTTP error code: 404
bankofscotland.co.uk,false,false,200,,,,,,,,,Content-type (text/html) is not valid
cornwallenergy.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://cornwallenergy.com/.well-known/security.txt"": x509: certificate is valid for cornwall-insight.com, www.cornwall-insight.com, not cornwallenergy.com"
herbertsmith.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://herbertsmith.com/.well-known/security.txt"": dial tcp: lookup herbertsmith.com on 1.1.1.1:53: no such host"
howardkennedy.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://howardkennedy.com/.well-known/security.txt"": x509: certificate is valid for *.howardkennedy.com, not howardkennedy.com"
maitlandgroup.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://maitlandgroup.com/.well-known/security.txt"": x509: certificate is valid for www.maitlandgroup.com, not maitlandgroup.com"
clt.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://clt.co.uk/.well-known/security.txt"": x509: certificate has expired or is not yet valid: current time 2022-08-08T13:03:51+01:00 is after 2022-03-26T23:59:59Z"
laidler.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://laidler.co.uk/.well-known/security.txt"": x509: certificate is valid for www.tuev-sued.de, emi-tuv.hu, itv.tuv-sud.es, kermi.hu, proxy.tuev-sued.de, railcert.com, tuev-sued-stiftung.de, tuev-sued.at, tuev-sued.ch, tuev-sued.com, tuev-sued.de, tuev-sued.es, tuv-sud-america.com, tuv-sud-amt.es, tuv-sud-atisae.es, tuv-sud-psb.ph, tuv-sud-psb.sg, tuv-sud.ae, tuv-sud.ba, tuv-sud.cn, tuv-sud.co.id, tuv-sud.co.uk, tuv-sud.co.za, tuv-sud.com, tuv-sud.com.bd, tuv-sud.com.tr, tuv-sud.cz, tuv-sud.dk, tuv-sud.es, tuv-sud.fr, tuv-sud.hu, tuv-sud.in, tuv-sud.jp, tuv-sud.my, tuv-sud.nl, tuv-sud.pl, tuv-sud.pt, tuv-sud.se, tuv-sud.sk, tuv-sud.vn, tuvnel.com, tuvps.co.uk, www.babt.com, www.emi-tuv.hu, www.itv.tuv-sud.es, www.kermi.hu, www.railcert.com, www.tuev-sued-stiftung.de, www.tuev-sued.at, www.tuev-sued.ch, www.tuev-sued.com, www.tuev-sued.es, www.tuv-sud-america.com, www.tuv-sud-amt.es, www.tuv-sud-atisae.es, www.tuv-sud-psb.ph, www.tuv-sud-psb.sg, www.tuv-sud.ae, www.tuv-sud.ba, www.tuv-sud.be, www.tuv-sud.cn, www.tuv-sud.co.id, www.tuv-sud.co.uk, www.tuv-sud.co.za, www.tuv-sud.com, www.tuv-sud.com.bd, www.tuv-sud.cz, www.tuv-sud.dk, www.tuv-sud.es, www.tuv-sud.fr, www.tuv-sud.hr, www.tuv-sud.hu, www.tuv-sud.in, www.tuv-sud.jp, www.tuv-sud.kr, www.tuv-sud.my, www.tuv-sud.nl, www.tuv-sud.pl, www.tuv-sud.pt, www.tuv-sud.ro, www.tuv-sud.se, www.tuv-sud.si, www.tuv-sud.sk, www.tuv-sud.vn, www.tuv.it, www.tuvnel.com, www.tuvps.co.uk, not laidler.co.uk"
bfinance.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.bfinance.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
capitatrustees.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://capitatrustees.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
expertanalysisgroup.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://expertanalysisgroup.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
ovingtonfinancial.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://ovingtonfinancial.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
grundbergmocatta.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://grundbergmocatta.com/.well-known/security.txt"": dial tcp: lookup grundbergmocatta.com on 1.1.1.1:53: no such host"
titleresearch.com,false,false,404,,,,,,,,,https://www.titleresearch.com/security.txt file may not exist - HTTP error code: 404
liberum.com,false,false,404,,,,,,,,,https://liberum.com/security.txt/ file may not exist - HTTP error code: 404
gold.org,false,false,0,,,,,,,,,"HTTP response error: Get ""https://gold.org/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
sainsburysbank.co.uk,false,false,200,,,,,,,,,Content-type (text/html;charset=UTF-8) is not valid
kinetic-partners.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://kinetic-partners.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
acuity.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.acuity.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
bishopsgatecommunications.com,false,false,404,,,,,,,,,https://bishopsgatecommunications.com/security.txt file may not exist - HTTP error code: 404
lucid-is.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://lucid-is.com/.well-known/security.txt"": x509: certificate has expired or is not yet valid: current time 2022-08-08T13:03:51+01:00 is after 2022-07-02T13:13:53Z"
kennedys-law.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://kennedys-law.com/.well-known/security.txt"": remote error: tls: internal error"
maxwellwinward.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://maxwellwinward.com/.well-known/security.txt"": dial tcp: lookup maxwellwinward.com on 1.1.1.1:53: no such host"
charterhouserecruitment.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://charterhouserecruitment.co.uk/.well-known/security.txt"": x509: certificate has expired or is not yet valid: current time 2022-08-08T13:03:51+01:00 is after 2022-08-04T23:59:59Z"
spectrum-hr.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://spectrum-hr.co.uk/.well-known/security.txt"": dial tcp: lookup spectrum-hr.co.uk on 1.1.1.1:53: no such host"
cigroup.org.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://cigroup.org.uk/.well-known/security.txt"": x509: certificate is valid for *.secure-secure.co.uk, secure-secure.co.uk, not cigroup.org.uk"
devonshires.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://devonshires.co.uk/.well-known/security.txt"": dial tcp: lookup devonshires.co.uk on 1.1.1.1:53: no such host"
jcra.co.uk,false,false,404,,,,,,,,,https://jcra.co.uk/security.txt file may not exist - HTTP error code: 404
huxley.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://huxley.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
boxington.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://boxington.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
ffwlaw.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://ffwlaw.com/.well-known/security.txt"": dial tcp: lookup ffwlaw.com on 1.1.1.1:53: no such host"
gemini-wm.com,false,false,404,,,,,,,,,https://www.gemini-wm.com/security.txt file may not exist - HTTP error code: 404
stitt.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://stitt.co.uk/.well-known/security.txt"": dial tcp: lookup stitt.co.uk on 1.1.1.1:53: no such host"
elementsgroup.co.uk,false,false,410,,,,,,,,,https://elementsgroup.co.uk/.well-known/security.txt file may not exist - HTTP error code: 410
hoaresbank.co.uk,false,false,404,,,,,,,,,https://hoaresbank.co.uk/security.txt file may not exist - HTTP error code: 404
tsb.co.uk,false,false,404,,,,,,,,,https://www.tsb.co.uk/security.txt file may not exist - HTTP error code: 404
towry.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://towry.com/.well-known/security.txt"": dial tcp: lookup towry.com on 1.1.1.1:53: no such host"
globalgreencapacity.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://globalgreencapacity.com/.well-known/security.txt"": dial tcp: lookup globalgreencapacity.com on 1.1.1.1:53: no such host"
bllaw.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://bllaw.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
villagecapital.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""http://ww4.villagecapital.co.uk"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
langhamcap.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://langhamcap.com/.well-known/security.txt"": dial tcp 118.67.248.160:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
ariadnecapital.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://ariadnecapital.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
levygee.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://levygee.com/.well-known/security.txt"": dial tcp 91.103.221.4:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
i-financialservices.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://i-financialservices.co.uk/.well-known/security.txt"": x509: certificate is valid for cpanel20.uk2.net, not i-financialservices.co.uk"
mandevillegroup.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.mandevillegroup.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
morgan-cole.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://morgan-cole.com/.well-known/security.txt"": x509: certificate is valid for *.b-cdn.net, b-cdn.net, not morgan-cole.com"
tigerconsultants.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://tigerconsultants.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
bondpearce.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://bondpearce.com/.well-known/security.txt"": x509: certificate is valid for domainforwards.porteighty.hosting, peabodygroup.org.uk, www.peabodygroup.org.uk, not bondpearce.com"
dwf.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://dwf.co.uk/.well-known/security.txt"": x509: certificate has expired or is not yet valid: current time 2022-08-08T13:03:51+01:00 is after 2020-11-24T12:00:00Z"
volt.eu.com,false,false,404,,,,,,,,,https://www.voltinternational.com/security.txt file may not exist - HTTP error code: 404
johnsonfleming.com,false,false,404,,,,,,,,,https://www.johnsonfleming.com/security.txt file may not exist - HTTP error code: 404
lebc-group.com,false,false,404,,,,,,,,,https://www.lebc-group.com/perch/core/runway/start.php file may not exist - HTTP error code: 404
stirlingassynt.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://stirlingassynt.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
spinoffreport.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://spinoffreport.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
mchb.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://mchb.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
centriclpo.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://centriclpo.com/.well-known/security.txt"": dial tcp: lookup centriclpo.com on 1.1.1.1:53: no such host"
totalderivatives.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://totalderivatives.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
hugheswatton.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://hugheswatton.co.uk/.well-known/security.txt"": dial tcp: lookup hugheswatton.co.uk on 1.1.1.1:53: no such host"
valu-trac.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://valu-trac.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
condie.co.uk,false,false,404,,,,,,,,,https://www.condie.co.uk/security.txt file may not exist - HTTP error code: 404
silentedge.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.silentedge.co.uk/security.txt"": dial tcp 94.136.40.82:443: connect: connection refused"
ccgj.com,false,false,404,,,,,,,,,https://ccgj.com/security.txt file may not exist - HTTP error code: 404
hill-martin.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://hill-martin.co.uk/.well-known/security.txt"": x509: certificate is valid for 1000wattblog.com, mail.1000wattblog.com, www.1000wattblog.com, not hill-martin.co.uk"
andersonfyfe.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://andersonfyfe.co.uk/.well-known/security.txt"": dial tcp: lookup andersonfyfe.co.uk on 1.1.1.1:53: no such host"
ml.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.ml.com/mlwm/system/ml500handler.aspx?errsrc=/mlwm/vc/_virtualpagehandler.axd"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
carltoncf.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://carltoncf.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
about.bnef.com,false,false,404,,,,,,,,,https://about.bnef.com/security.txt file may not exist - HTTP error code: 404
broadviewpartners.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://broadviewpartners.co.uk/.well-known/security.txt"": dial tcp: lookup broadviewpartners.co.uk on 1.1.1.1:53: no such host"
clarks-solicitors.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://clarks-solicitors.co.uk/.well-known/security.txt"": x509: certificate signed by unknown authority"
blakemores.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://blakemores.co.uk/.well-known/security.txt"": dial tcp: lookup blakemores.co.uk on 1.1.1.1:53: no such host"
nbgi.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://nbgi.co.uk/.well-known/security.txt"": dial tcp [2a01:4f8:1c17:fa73::1]:443: connect: connection refused (Client.Timeout exceeded while awaiting headers)"
ae-capital.com,false,false,404,,,,,,,,,https://ae-capital.com/security.txt file may not exist - HTTP error code: 404
axiogroup.net,false,false,0,,,,,,,,,"HTTP response error: Get ""https://axiogroup.net/.well-known/security.txt"": x509: certificate is valid for *.oag.com, oag.com, not axiogroup.net"
threesixtyservices.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://threesixtyservices.co.uk/.well-known/security.txt"": EOF"
bluestonecm.co.uk,false,false,404,,,,,,,,,https://bluestonecm.co.uk/security.txt file may not exist - HTTP error code: 404
kilminster.com,false,false,404,,,,,,,,,https://kilminster.com/security.txt file may not exist - HTTP error code: 404
securitiesfinance.co.uk,false,false,404,,,,,,,,,https://securitiesfinance.co.uk/security.txt file may not exist - HTTP error code: 404
travellhorner.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://travellhorner.com/.well-known/security.txt"": dial tcp: lookup travellhorner.com on 1.1.1.1:53: no such host"
prpiconsulting.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://prpiconsulting.com/.well-known/security.txt"": dial tcp: lookup prpiconsulting.com: i/o timeout (Client.Timeout exceeded while awaiting headers)"
uk.daiwacm.com,false,false,404,,,,,,,,,https://uk.daiwacm.com/security.txt file may not exist - HTTP error code: 404
orangecf.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://orangecf.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
psourcecapital.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://psourcecapital.com/.well-known/security.txt"": dial tcp 15.197.142.173:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
quaylemunro.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://quaylemunro.com/.well-known/security.txt"": dial tcp 15.197.142.173:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
hfw.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://hfw.com/.well-known/security.txt"": x509: certificate is valid for *.hfw.com, not hfw.com"
adlittle.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://adlittle.co.uk/.well-known/security.txt"": x509: certificate is valid for 100-patates.com, www.100-patates.com, not adlittle.co.uk"
aegonse.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://aegonse.co.uk/.well-known/security.txt"": x509: certificate is valid for www.aegon.co.uk, aegon.co.uk, not aegonse.co.uk"
millar-bryce.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://millar-bryce.com/.well-known/security.txt"": dial tcp: lookup millar-bryce.com on 1.1.1.1:53: no such host"
im-alternativeassets.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://im-alternativeassets.com/.well-known/security.txt"": dial tcp: lookup im-alternativeassets.com on 1.1.1.1:53: no such host"
wesleyan.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://wesleyan.co.uk/.well-known/security.txt"": x509: certificate signed by unknown authority"
gtifa.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://gtifa.co.uk/.well-known/security.txt"": dial tcp: lookup gtifa.co.uk on 1.1.1.1:53: no such host"
parkerlinton.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://parkerlinton.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
rulefinancial.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://rulefinancial.com/.well-known/security.txt"": dial tcp 165.160.13.20:443: i/o timeout (Client.Timeout exceeded while awaiting headers)"
barclays.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://barclays.com/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
goodmanderrick.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://goodmanderrick.co.uk/.well-known/security.txt"": dial tcp 85.233.160.22:443: connect: connection refused"
shorecap.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.shorecap.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
plurimicapital.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://plurimicapital.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
rowan-dartington.co.uk,true,true,200,,,"mailto:security@rowan-dartington.co.uk, mailto:dpo@rowan-dartington.co.uk",,,https://rowan-dartington.co.uk/careers,,,
blueeskimo.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.blueeskimo.com/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
stevens-bolton.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://stevens-bolton.co.uk/.well-known/security.txt"": x509: certificate is valid for *.conscious.co.uk, conscious.co.uk, not stevens-bolton.co.uk"
shlegal.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.shlegal.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
impactexecutives.com,false,false,404,,,,,,,,,https://alumniglobal.com/security.txt file may not exist - HTTP error code: 404
goddardperry.com,false,false,404,,,,,,,,,https://goddardperry.com/security.txt file may not exist - HTTP error code: 404
capitaltrustltd.com,false,false,404,,,,,,,,,https://capitaltrustltd.com/security.txt file may not exist - HTTP error code: 404
strglobal.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://strglobal.com/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
vsacapital.com,false,false,404,,,,,,,,,https://vsacapital.com/security.txt file may not exist - HTTP error code: 404
