domain,is_file_found,is_file_valid,http_status,acknowledgments,canonical,contact,encryption,expires,hiring,policy,preferred_languages,errors
www.mandgprudential.com,false,false,403,,,,,,,,,https://www.mandgprudential.com/security.txt file may not exist - HTTP error code: 403
www.astrazeneca.com,false,false,403,,,,,,,,,https://www.astrazeneca.com/security.txt file may not exist - HTTP error code: 403
plc.rightmove.co.uk,false,false,403,,,,,,,,,https://plc.rightmove.co.uk/security.txt file may not exist - HTTP error code: 403
www.thephoenixgroup.com,false,false,403,,,,,,,,,https://www.thephoenixgroup.com/security.txt file may not exist - HTTP error code: 403
aviva.co.uk,false,false,404,,,,,,,,,https://www.aviva.co.uk:443/security.txt file may not exist - HTTP error code: 404
www.prudentialplc.com,true,true,200,,,gwis[dot]soc[at]prudentialplc[dot]com,,,,,,
www.admiralgroup.co.uk,false,false,404,,,,,,,,,https://admiralgroup.co.uk/security.txt file may not exist - HTTP error code: 404
www.hiscoxgroup.com,false,false,404,,,,,,,,,https://www.hiscoxgroup.com/security.txt file may not exist - HTTP error code: 404
plc.pearson.com,false,false,403,,,,,,,,,https://plc.pearson.com/security.txt file may not exist - HTTP error code: 403
www.spiraxsarcoengineering.com,false,false,403,,,,,,,,,https://www.spiraxsarcoengineering.com/security.txt file may not exist - HTTP error code: 403
www.sjp.co.uk,false,false,403,,,,,,,,,https://www.sjp.co.uk/security.txt file may not exist - HTTP error code: 403
www.intertek.com,false,false,200,,,,,,,,,Content-type (text/html; charset=utf-8) is not valid
www.experianplc.com,false,false,404,,,,,,,,,https://www.experianplc.com/security.txt file may not exist - HTTP error code: 404
www.aveva.com,false,false,404,,,,,,,,,https://www.aveva.com/security.txt/ file may not exist - HTTP error code: 404
www.nationalgrid.com,false,false,404,,,,,,,,,https://www.nationalgrid.com/security.txt file may not exist - HTTP error code: 404
www.rolls-royce.com,false,false,403,,,,,,,,,https://www.rolls-royce.com/security.txt file may not exist - HTTP error code: 403
www.riotinto.com,false,false,404,,,,,,,,,https://www.riotinto.com/security.txt file may not exist - HTTP error code: 404
www.ashtead-group.com,false,false,404,,,,,,,,,https://www.ashtead-group.com/security.txt file may not exist - HTTP error code: 404
www.barrattdevelopments.co.uk,false,false,403,,,,,,,,,https://www.barrattdevelopments.co.uk/security.txt file may not exist - HTTP error code: 403
www.fergusonplc.com,false,false,404,,,,,,,,,https://www.fergusonplc.com/security.txt file may not exist - HTTP error code: 404
www.unilever.com,false,false,404,,,,,,,,,https://www.unilever.com/security.txt file may not exist - HTTP error code: 404
www.relx.com,false,false,403,,,,,,,,,https://www.relx.com/security.txt file may not exist - HTTP error code: 403
www.imperialbrandsplc.com,false,false,404,,,,,,,,,https://www.imperialbrandsplc.com/security.txt file may not exist - HTTP error code: 404
www.barclays.com,false,false,404,,,,,,,,,https://home.barclays/security.txt file may not exist - HTTP error code: 404
www.hsbc.com,false,false,404,,,,,,,,,https://www.hsbc.com/security.txt file may not exist - HTTP error code: 404
www.smiths.com,false,false,404,,,,,,,,,https://www.smiths.com/security.txt file may not exist - HTTP error code: 404
www.smith-nephew.com,false,false,404,,,,,,,,,https://www.smith-nephew.com/security.txt file may not exist - HTTP error code: 404
www.matthey.com,false,false,200,,,,,,,,,Content-type (text/html;charset=UTF-8) is not valid
morrisons.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://groceries.morrisons.com/?queueittoken=e_morrisonsshop~q_00000000-0000-0000-0000-000000000000~ts_1659954077~ce_true~rt_disabled~h_bc17e3591791857e0045bcb311c750711b45ad0831b818d7ec4e490c94e124cc"": stopped after 10 redirects"
www.hikma.com,false,false,404,,,,,,,,,https://www.hikma.com/security.txt file may not exist - HTTP error code: 404
www.vodafone.com,false,false,404,,,,,,,,,https://www.vodafone.com/security.txt file may not exist - HTTP error code: 404
www.taylorwimpey.co.uk,false,false,404,,,,,,,,,https://www.taylorwimpey.co.uk/security.txt file may not exist - HTTP error code: 404
www.legalandgeneralgroup.com,false,false,404,,,,,,,,,https://www.legalandgeneralgroup.com/en/services/404-page-not-found file may not exist - HTTP error code: 404
www.sc.com,false,false,404,,,,,,,,,https://www.sc.com/en/404/ file may not exist - HTTP error code: 404
www.hl.co.uk,false,false,404,,,,,,,,,https://www.hl.co.uk/security.txt file may not exist - HTTP error code: 404
www.whitbread.co.uk,false,false,404,,,,,,,,,https://www.whitbread.co.uk/security.txt file may not exist - HTTP error code: 404
www.croda.com,false,false,404,,,,,,,,,https://www.croda.com/security.txt file may not exist - HTTP error code: 404
www.meggitt.com,false,false,404,,,,,,,,,https://www.meggitt.com/security.txt file may not exist - HTTP error code: 404
www.fresnilloplc.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.fresnilloplc.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
www.carnivalplc.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.carnivalplc.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
www.bailliegifford.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.bailliegifford.co.uk/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
www.nmchealth.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.nmchealth.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
www.ocadogroup.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.ocadogroup.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
www.tescoplc.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.tescoplc.com/.well-known/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
www.polymetalinternational.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://www.polymetalinternational.com/security.txt"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)"
